reaction,server_x,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds,server_y,converged,error,best_ts_method,branch,execution_time
rmg_rxn_217,Atlas,C1COCOC1,C[CH]COCC,9,0,3,False,11,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,46260.0
rmg_rxn_747,Atlas,[C]#N,CCN=O,3,2,1,False,2,1,1,Atlas,False,Could not determine likely TS conformer,,crest,31081.0
rmg_rxn_28,Atlas,[CH]CC,CCCC,7,0,0,False,5,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,158762.0
rmg_rxn_159,Atlas,CCCC,[CH2]COCCC,9,0,1,False,8,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,26955.0
rmg_rxn_744,Atlas,[C]#N,CCSCC,5,1,0,False,4,0,1,Atlas,False,Could not determine likely TS conformer,,crest,40218.0
rmg_rxn_78,Atlas,[SH],CC[NH],2,1,0,False,2,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,4304.0
rmg_rxn_755,Atlas,[C]#N,CCS,3,1,0,False,2,0,1,Atlas,False,Could not determine likely TS conformer,,crest,7936.0
rmg_rxn_519,Atlas,CSCC,C[CH]CC,7,0,0,False,6,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,46761.0
rmg_rxn_739,Atlas,[C]#N,CCCOCC,6,1,1,False,5,0,1,Atlas,False,Could not determine likely TS conformer,,crest,37518.0
rmg_rxn_293,Atlas,[CH]CC,CCCO,6,0,1,False,5,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,21578.0
rmg_rxn_653,Atlas,CSCC,[CH2]COCC,7,0,1,False,7,0,0,Atlas,True,,heuristics,crest,41399.0
rmg_rxn_195,Atlas,C1COCOC1,[CH2]CSCC,8,0,2,False,10,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,58800.0
rmg_rxn_27,Atlas,[CH2]CSCC,CCCC,8,0,0,False,7,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,201323.0
rmg_rxn_1148,Atlas,[O],[O-][N+](=N)C,1,2,2,False,2,1,0,Atlas,True,,heuristics,crest_nmd,6144.0
rmg_rxn_541,Atlas,CCS,[CH2]SCC,5,0,0,False,5,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,18891.0
rmg_rxn_417,Atlas,[O]O,CC[N],2,1,2,False,3,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,3705.0
rmg_rxn_250,Atlas,CC[NH],[CH]1CCOCO1,6,1,2,False,8,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,52759.0
rmg_rxn_278,Atlas,C[CH]CC,CCCOCC,9,0,1,False,8,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,55837.0
rmg_rxn_214,Atlas,[CH2]CSCC,CCCOCC,9,0,1,False,9,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,48333.0
rmg_rxn_500,Atlas,CCN=O,[CH2]CC,5,1,1,False,4,1,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,21714.0
rmg_rxn_8,Atlas,CC[N],CCN=O,4,2,1,False,4,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,43228.0
rmg_rxn_98,Atlas,CC#N,[CH2]CCC,6,1,0,False,4,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,9513.0
rmg_rxn_543,Atlas,CC=NO,[CH2]SCC,5,1,1,False,5,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,86632.0
rmg_rxn_298,Atlas,CC=NO,CCC[O],5,1,2,False,5,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,66565.0
rmg_rxn_1032,Atlas,[N-]=[NH2+],C[CH]CC,4,2,0,False,3,1,0,Atlas,False,Could not determine likely TS conformer,,crest,58483.0
rmg_rxn_324,Atlas,CCN=O,CC[CH]OCC,7,1,2,False,7,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,29774.0
rmg_rxn_422,Atlas,[O]O,CC=N[O],2,1,3,False,3,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,21007.0
rmg_rxn_54,Atlas,CC[S],CC=NO,4,1,1,False,4,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,77608.0
rmg_rxn_1175,Atlas,ON=O,CC[N],2,2,2,False,3,1,0,Atlas,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_nmd,34567.0
rmg_rxn_21,Atlas,[CH]CC,CCCC,7,0,0,False,5,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,10764.0
rmg_rxn_260,Atlas,S,[CH]1CCOCO1,4,0,2,False,6,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,9420.0
rmg_rxn_312,Atlas,CCN=O,CCC[O],5,1,2,False,5,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,20075.0
rmg_rxn_64,Atlas,[CH2]CCC,CCSCC,8,0,0,False,7,0,0,Atlas,True,,autotst,gauss_trsh_cleanup,77181.0
rmg_rxn_1192,Atlas,ON=O,[CH]1OCCCO1,4,1,4,False,7,1,0,Atlas,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_nmd,1110830.0
rmg_rxn_526,Atlas,CSCC,[CH]1COCOC1,7,0,2,False,9,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,31409.0
rmg_rxn_1069,Atlas,[N-]=[NH2+],[CH2]OCCC,4,2,1,False,4,1,0,Atlas,False,Could not determine likely TS conformer,,crest_nmd,257910.0
rmg_rxn_15,Atlas,[CH]CC,CCSCC,7,0,0,False,6,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,26577.0
rmg_rxn_208,Atlas,[NH]N,C[CH]COCC,5,2,1,False,6,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,23593.0
rmg_rxn_259,Atlas,[CH]1CCOCO1,CCSCC,8,0,2,False,10,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,613972.0
rmg_rxn_1052,Atlas,[N-]=[NH2+],[N]N,0,4,0,False,1,1,0,Atlas,False,Could not determine likely TS conformer,,crest_nmd,19113.0
rmg_rxn_591,Atlas,CN=O,[CH2]CCOCC,6,1,2,False,6,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,24896.0
rmg_rxn_1190,Atlas,ON=O,[CH2]OCCC,4,1,3,False,5,1,0,Atlas,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_nmd,444163.0
rmg_rxn_765,Atlas,[C]#N,CSCC,4,1,0,False,3,0,1,Atlas,False,Could not determine likely TS conformer,,crest,16379.0
rmg_rxn_83,Atlas,S,[CH2]CSCC,4,0,0,False,4,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,16670.0
rmg_rxn_659,Atlas,CCCOC,C[CH]COCC,9,0,2,False,9,0,0,Atlas,True,,heuristics,crest,35753.0
rmg_rxn_165,Atlas,CC#N,[CH2]COCCC,7,1,1,False,6,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,19420.0
rmg_rxn_42,Atlas,C1COCOC1,[CH2]CSCC,8,0,2,False,10,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,43467.0
rmg_rxn_1133,Atlas,[O],CSCC,3,0,1,False,3,0,0,Atlas,False,Could not determine likely TS conformer,,crest_nmd,65754.0
rmg_rxn_681,Atlas,CC=NO,[CH2]OCCC,6,1,2,False,6,1,0,Atlas,True,,heuristics,crest,40619.0
rmg_rxn_631,Atlas,S,[CH2]COCC,4,0,1,False,4,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,21816.0
rmg_rxn_664,Atlas,[CH]1COCOC1,CCCOC,8,0,3,False,10,0,0,Atlas,True,,heuristics,crest,24572.0
rmg_rxn_344,Atlas,[CH]=CC,CCCC,7,0,0,False,4,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,25101.0
rmg_rxn_629,Atlas,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,51645.0
rmg_rxn_404,Atlas,[O]O,[CH2]COCCC,5,0,3,False,6,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,54589.0
rmg_rxn_679,Atlas,CCS,[CH2]OCCC,6,0,1,False,6,0,0,Atlas,False,Could not determine likely TS conformer,,crest,117760.0
rmg_rxn_750,Atlas,[C]#N,CC#N,3,2,0,False,1,0,2,Atlas,False,Could not determine likely TS conformer,,crest,27284.0
rmg_rxn_617,Atlas,CN=O,[CH2]CC,4,1,1,False,3,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,22449.0
rmg_rxn_411,Atlas,[O]O,CC=N[O],2,1,3,False,3,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,46637.0
rmg_rxn_1211,Atlas,ON=O,CC[CH]OCC,5,1,3,False,6,1,0,Atlas,False,Could not determine likely TS conformer,,debug_statement,114780.0
rmg_rxn_321,Atlas,CC#CC,CC[CH]OCC,9,0,1,False,7,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,178906.0
rmg_rxn_412,Atlas,[O]O,[CH2]CN=O,2,1,3,False,3,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,49796.0
rmg_rxn_269,Atlas,C1COCOC1,[CH2]CCOCC,9,0,3,False,11,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,109142.0
rmg_rxn_645,Atlas,CC=NO,[CH2]COCC,6,1,2,False,6,1,0,Atlas,True,,heuristics,crest,46715.0
rmg_rxn_512,Atlas,CCC[O],CCC,6,0,1,False,5,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,27921.0
rmg_rxn_188,Atlas,[CH]CC,C1COCOC1,7,0,2,False,8,0,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,20015.0
rmg_rxn_276,Atlas,CCN=O,C[CH]OCCC,7,1,2,False,7,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,110131.0
rmg_rxn_1216,Atlas,ON=O,[C]#N,1,2,2,False,1,1,1,Atlas,False,Could not determine likely TS conformer,,debug_statement,3386.0
rmg_rxn_670,Atlas,CCN=O,[CH2]OCCC,6,1,2,False,6,1,0,Atlas,True,,heuristics,crest,27958.0
rmg_rxn_1143,Atlas,[O],C1COCOC1,4,0,3,False,6,0,0,Atlas,False,Could not determine likely TS conformer,,crest_nmd,52125.0
rmg_rxn_38,Atlas,CC[NH],[CH]1OCCCO1,6,1,2,False,8,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,31998.0
rmg_rxn_247,Atlas,[CH2]CCOCC,CCCOCC,10,0,2,False,10,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,286248.0
rmg_rxn_394,Atlas,CC[O],CC=NO,4,1,2,False,4,1,0,Atlas,True,"Reactant or Product did not converge, but TS did",heuristics,gauss_trsh_cleanup,14455.0
rmg_rxn_1158,Atlas,[O],C1COCOC1,4,0,3,False,6,0,0,Atlas,False,Could not determine likely TS conformer,,crest_nmd,36790.0
rmg_rxn_760,Atlas,[C]#N,CCO,3,1,1,False,2,0,1,Atlas,True,"Reactant or Product did not converge, but TS did",autotst,crest,8261.0
rmg_rxn_251,Atlas,CC#CC,[CH]1CCOCO1,8,0,2,False,8,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,23981.0
rmg_rxn_81,Atlas,[SH],CC=NO,2,1,1,False,2,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,14063.0
rmg_rxn_84,Atlas,[SH],CCCC,4,0,0,False,3,0,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,8838.0
rmg_rxn_522,Atlas,CSCC,CC[CH]OCC,8,0,1,False,8,0,0,Atlas,True,,heuristics,gauss_trsh_cleanup,30010.0
rxn_3239,Atlas,[NH]CC#N,O=C(C#N)C=O,5,3,2,False,4,2,2,Atlas,True,,heuristics,gauss_trsh_cleanup,7919.0
rxn_3244,Atlas,[NH]CC#N,O=c1onco1,4,3,3,True,2,1,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,102089.0
rxn_3227,Atlas,[NH]CC#N,OCC#N,4,3,1,False,4,0,2,Atlas,True,,heuristics,gauss_trsh_cleanup,29873.0
rxn_3218,Atlas,[NH]CC#N,NC=O,3,3,1,False,3,1,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,106540.0
rxn_3232,Atlas,[NH]CC#N,c1ncno1,4,4,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,67818.0
rxn_3205,Atlas,[NH]CC#N,C,3,2,0,False,2,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,5210.0
rxn_3142,Atlas,[N]=c1onno1,NC=O,2,4,3,False,1,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,47292.0
rxn_3247,Atlas,[NH]CC#N,O=CC(F)(F)F,4,2,1,False,6,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,25978.0
rxn_3234,Atlas,[NH]CC#N,o1cnnc1,4,4,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,76631.0
rxn_3242,Atlas,[NH]CC#N,N=c1onno1,3,5,2,True,2,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,39222.0
rxn_3220,Atlas,[NH]CC#N,C1CO1,4,2,1,False,5,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,5508.0
rxn_3193,Atlas,[N]=c1onno1,O=c1onco1,3,4,5,True,0,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,248686.0
rxn_3203,Atlas,[N]=c1onno1,O=CC(Br)(Br)Br,3,3,3,False,4,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,80084.0
rxn_3221,Atlas,[NH]CC#N,C#CC#C,6,2,0,False,3,0,3,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,16614.0
rxn_3164,Atlas,[N]=c1onno1,N#CCC#N,4,5,2,False,2,1,2,Atlas,True,,heuristics,gauss_trsh_cleanup,10577.0
rxn_3206,Atlas,[NH]CC#N,N,2,3,0,False,2,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,4307.0
rxn_3132,Atlas,[N]=c1onno1,C#CC,4,3,2,False,1,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,6143.0
rxn_3207,Atlas,[NH]CC#N,O,2,2,1,False,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,6713.0
rxn_3213,Atlas,[NH]CC#N,C#CC,5,2,0,False,3,0,2,Atlas,True,,heuristics,gauss_trsh_cleanup,18758.0
rxn_3186,Atlas,[N]=c1onno1,C#CC#CC#N,6,4,2,False,2,1,3,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,34056.0
rxn_3171,Atlas,[N]=c1onno1,c1ncno1,3,5,3,True,0,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,22887.0
rxn_3223,Atlas,[NH]CC#N,C#CC=O,5,2,1,False,3,1,2,Atlas,True,,heuristics,gauss_trsh_cleanup,19669.0
rxn_3238,Atlas,[NH]CC#N,C#CC(=O)C#N,6,3,1,False,4,1,3,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,78329.0
rxn_3216,Atlas,[NH]CC#N,CC=O,4,2,1,False,3,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,13356.0
rxn_3128,Atlas,[N]=c1onno1,CO,2,3,3,False,1,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,4880.0
rxn_3233,Atlas,[NH]CC#N,c1ncno1,4,4,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,13251.0
rxn_3212,Atlas,[NH]CC#N,CO,3,2,1,False,3,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,13667.0
rxn_3217,Atlas,[NH]CC#N,CC=O,4,2,1,False,3,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,6408.0
rxn_3158,Atlas,[N]=c1onno1,O=CC=O,3,3,4,False,1,3,0,Atlas,True,,heuristics,gauss_trsh_cleanup,10677.0
rxn_3184,Atlas,[N]=c1onno1,O=C(C#N)C=O,4,4,4,False,2,3,1,Atlas,True,,heuristics,gauss_trsh_cleanup,24154.0
rxn_3236,Atlas,[NH]CC#N,c1cnon1,4,4,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,160193.0
rxn_3210,Atlas,[NH]CC#N,C=O,3,2,1,False,2,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,4002.0
rxn_3156,Atlas,[N]=c1onno1,O=CC#N,3,4,3,False,1,2,1,Atlas,True,,heuristics,gauss_trsh_cleanup,4425.0
rxn_3248,Atlas,[NH]CC#N,O=CC(Cl)(Cl)Cl,4,2,1,False,6,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,19961.0
rxn_3208,Atlas,[NH]CC#N,C#C,4,2,0,False,2,0,2,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,8799.0
rxn_3246,Atlas,[NH]CC#N,C#CC(F)(F)F,5,2,0,False,6,0,2,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,124993.0
rxn_3126,Atlas,[N]=c1onno1,C=O,2,3,3,False,0,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,115101.0
rxn_3199,Atlas,[N]=c1onno1,O=CC(F)(F)F,3,3,3,False,4,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,237216.0
rxn_3197,Atlas,[N]=c1onno1,C#CC(F)(F)F,4,3,2,False,4,1,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,473253.0
rxn_3178,Atlas,[N]=c1onno1,c1cnon1,3,5,3,True,0,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,9268.0
rxn_3249,Atlas,[NH]CC#N,O=CC(Br)(Br)Br,4,2,1,False,6,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,70527.0
rxn_3174,Atlas,[N]=c1onno1,o1cnnc1,3,5,3,True,0,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,32413.0
rxn_3230,Atlas,[NH]CC#N,c1cnno1,4,4,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,129170.0
rxn_3219,Atlas,[NH]CC#N,NC=O,3,3,1,False,3,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,15474.0
rxn_3148,Atlas,[N]=c1onno1,C#CC#C,5,3,2,False,1,1,2,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,13051.0
rxn_3201,Atlas,[N]=c1onno1,O=CC(Cl)(Cl)Cl,3,3,3,False,4,2,0,Atlas,True,,heuristics,gauss_trsh_cleanup,209065.0
rxn_3161,Atlas,[N]=c1onno1,OCC#N,3,4,3,False,2,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,43937.0
rxn_3129,Atlas,[N]=c1onno1,CO,2,3,3,False,1,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,24980.0
rxn_3180,Atlas,[N]=c1onno1,n1ncno1,2,6,3,True,0,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,135056.0
rxn_3160,Atlas,[N]=c1onno1,OCC#N,3,4,3,False,2,1,1,Atlas,True,,heuristics,gauss_trsh_cleanup,126042.0
rxn_3224,Atlas,[NH]CC#N,C#CC=O,5,2,1,False,3,1,2,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,92187.0
rxn_3120,Atlas,[N]=c1onno1,O,1,3,3,False,0,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,3520.0
rxn_3226,Atlas,[NH]CC#N,O=CC=O,4,2,2,False,3,2,1,Atlas,True,,heuristics,gauss_trsh_cleanup,6712.0
rxn_3228,Atlas,[NH]CC#N,OCC#N,4,3,1,False,4,0,2,Atlas,True,,heuristics,gauss_trsh_cleanup,57886.0
rxn_3240,Atlas,[NH]CC#N,C#CC#CC#N,7,3,0,False,4,0,4,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,25662.0
rxn_3229,Atlas,[NH]CC#N,N#CCC#N,5,4,0,False,4,0,3,Atlas,True,,heuristics,gauss_trsh_cleanup,8823.0
rxn_3237,Atlas,[NH]CC#N,n1ncno1,3,5,1,True,2,0,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,54291.0
rxn_3222,Atlas,[NH]CC#N,C#CC#N,5,3,0,False,3,0,3,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,17823.0
rxn_3166,Atlas,[N]=c1onno1,c1cnno1,3,5,3,True,0,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,19762.0
rxn_3118,Atlas,[N]=c1onno1,N,1,4,2,False,0,1,0,Atlas,True,,heuristics,gauss_trsh_cleanup,5316.0
rxn_3152,Atlas,[N]=c1onno1,C#CC=O,4,3,3,False,1,2,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,65286.0
rxn_3170,Atlas,[N]=c1onno1,c1ncno1,3,5,3,True,0,1,0,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,17457.0
rxn_3330,Atlas,[O]c1nonn1,O=CC#N,3,4,3,False,2,1,1,Atlas,False,Opt did not pass isomorphism check,,gauss_trsh_cleanup,11557.0
rxn_3211,Atlas,[NH]CC#N,CO,3,2,1,False,3,0,1,Atlas,True,,heuristics,gauss_trsh_cleanup,9448.0
rxn_3215,Atlas,[NH]CC#N,CC#N,4,3,0,False,3,0,2,Atlas,True,,heuristics,gauss_trsh_cleanup,5824.0
rxn_3243,Atlas,[NH]CC#N,O=c1onn[nH]1,3,5,2,True,2,1,1,Atlas,False,Could not determine likely TS conformer,,gauss_trsh_cleanup,64830.0
rmg_rxn_885,Atlas,[CH2]COCC,[CH]1C=CC=CC1,10,0,1,False,8,2,0,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_815,Atlas,CCCOCC,[C]1=CC=C[CH]C1,11,0,1,False,9,2,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_1290,Atlas,[N-]=[N+](O)C,CC[CH]O[O],4,2,3,False,6,1,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_856,Atlas,[CH2]COCCC,[CH]1C=CC=CC1,11,0,1,False,9,2,0,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_862,Atlas,[CH2]CSCC,[CH]1C=CC=CC1,10,0,0,False,8,2,0,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_875,Atlas,CCC[O],[CH]1C=CC=CC1,9,0,1,False,7,2,0,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_1277,Atlas,CCN=O,CC[CH]O[O],5,1,3,False,6,1,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_886,Atlas,[C]#CC,[CH]1C=CC=CC1,9,0,0,False,5,2,1,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_160,Atlas,CCCC,[CH2]COCCC,9,0,1,False,8,0,0,Atlas,False,Disk quota exceeded,,gauss_trsh_cleanup,
rmg_rxn_966,Atlas,[O-][N+](=[N])C,[O-][NH+]([NH])C,2,4,2,False,5,1,0,Atlas,False,No relevant information found,,crest,
rmg_rxn_694,Atlas,CC[N]O[O],[C]1C=CC=CC1,8,1,2,False,8,2,0,Atlas,False,Reactants and products are not atom balanced,,crest,
rmg_rxn_813,Atlas,CCCC,[C]1=CC=C[CH]C1,10,0,0,False,7,2,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_889,Atlas,[O-][NH+]=N,[C]1=C[CH]CC=C1,6,2,1,False,5,3,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_620,Atlas,CN=O,CC[N]O[O],3,2,3,False,5,1,0,Atlas,False,Reactants and products are not atom balanced,,gauss_trsh_cleanup,
rmg_rxn_961,Atlas,[O-][NH+]([NH])C,[CH2]C#CC,5,2,1,False,5,0,1,Atlas,False,No relevant information found,,crest,
rmg_rxn_812,Atlas,CCCC,[C]1=CC=C[CH]C1,10,0,0,False,7,2,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_426,Atlas,[O]O,CC[N]O[O],2,1,4,False,5,0,0,Atlas,False,Reactants and products are not atom balanced,,gauss_trsh_cleanup,
rmg_rxn_1286,Atlas,[NH]N,CC[CH]O[O],3,2,2,False,5,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_1168,Atlas,[O],[CH]1C=CC=CC1,6,0,1,False,4,2,0,Atlas,False,Product mol combinations - Heuristics,,crest_nmd,
rmg_rxn_848,Atlas,[C]#CC,[CH]1C=CC=CC1,9,0,0,False,5,2,1,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_890,Atlas,[C]#N,[CH]1C=CC=CC1,7,1,0,False,4,2,1,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_1309,Atlas,CC[CH]O[O],[CH]1C=CC=CC1,9,0,2,False,8,2,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_955,Atlas,[O-][NH+]([NH])C,[CH2]CSCC,5,2,1,False,7,0,0,Atlas,False,No relevant information found,,crest,
rmg_rxn_1181,Atlas,ON=O,CC[S],2,1,2,False,3,1,0,Atlas,False,Could not troubleshoot geometry optimization of reactants or products,,crest_nmd,
rmg_rxn_1283,Atlas,[OH],CC[CH]O[O],3,0,3,False,4,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_1279,Atlas,[O-][N+](=N)C,CC[CH]O[O],4,2,3,False,6,1,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_305,Atlas,CC[N]O[O],CCCO,5,1,3,False,7,0,0,Atlas,False,Reactants and products are not atom balanced,,gauss_trsh_cleanup,
rmg_rxn_887,Atlas,CCCOC,[C]1=C[CH]CC=C1,10,0,1,False,8,2,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_1272,Atlas,CC[CH]O[O],CCCC,7,0,2,False,7,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_1300,Atlas,CC[CH]O[O],CSCC,6,0,2,False,7,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_69,Atlas,CCN=O,CC[N]O[O],4,2,3,False,6,1,0,Atlas,False,Reactants and products are not atom balanced,,gauss_trsh_cleanup,
rmg_rxn_1273,Atlas,CC[CH]O[O],CCCOCC,8,0,3,False,9,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
rmg_rxn_894,Atlas,CCS[CH]C,[CH]1C=CC=CC1,10,0,0,False,8,2,0,Atlas,False,Product mol combinations - Heuristics,,crest,
rmg_rxn_854,Atlas,CCCOCC,[C]1=C[CH]CC=C1,11,0,1,False,9,2,0,Atlas,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_1208,Atlas,ON=O,C[CH]OCCC,5,1,3,False,6,1,0,Atlas,False,List index out of range,,debug_statement,
rmg_rxn_1285,Atlas,CC[NH],CC[CH]O[O],5,1,2,False,6,0,0,Atlas,False,Reactants and products are not atom balanced,,crest_debug_statement,
